0.2
0.0 0.0
0.1 0.0
0.2 0.0
0.3 0.0
0.4 0.0
0.5 0.0
0.6 0.0
0.7 0.0
0.8 0.0
0.9 0.0
1.0 1.0
1.1 0.0
1.2 0.0
1.3 0.0
1.4 0.0
1.5 0.0
1.6 0.0
1.7 0.0
1.8 0.0
1.9 0.0
2.0 0.0



0.0 0.0
0.1 0.0
0.2 0.0
0.3 0.0
0.4 0.0
0.5 0.00032
0.6 0.0048
0.7 0.0304
0.8 0.1056
0.9 0.2192
1.0 0.27936
1.1 0.2192
1.2 0.1056
1.3 0.0304
1.4 0.0048
1.5 0.00032
1.6 0.0
1.7 0.0
1.8 0.0
1.9 0.0
2.0 0.0



0.0 5.12e-07
0.1 3.072e-06
0.2 4.2496e-05
0.3 0.000359424
0.4 0.002078208
0.5 0.0087035904
0.6 0.027300864
0.7 0.065452032
0.8 0.121410048
0.9 0.175481856
1.0 0.1983366144
1.1 0.175481856
1.2 0.121410048
1.3 0.065452032
1.4 0.027300864
1.5 0.0087035904
1.6 0.002078208
1.7 0.000359424
1.8 4.2496e-05
1.9 3.072e-06
2.0 5.12e-07



0.0 0.00010308009984
0.1 0.00017317494784
0.2 0.00072867987456
0.3 0.0026677665792
0.4 0.00808340324352
0.5 0.0204189702226
0.6 0.0432759914496
0.7 0.0773076082688
0.8 0.116770177843
0.9 0.149439858278
1.0 0.162227506545
1.1 0.149439858278
1.2 0.116770177843
1.3 0.0773076082688
1.4 0.0432759914496
1.5 0.0204189702226
1.6 0.00808340324352
1.7 0.0026677665792
1.8 0.00072867987456
1.9 0.00017317494784
2.0 0.00010308009984



0.0 0.000754825072686
0.1 0.000987193995638
0.2 0.00256476628805
0.3 0.00658091107638
0.4 0.0149300364385
0.5 0.0297496760439
0.6 0.0521499228005
0.7 0.080561033936
0.8 0.109813728633
0.9 0.132199269823
1.0 0.1406249919
1.1 0.132199269823
1.2 0.109813728633
1.3 0.080561033936
1.4 0.0521499228005
1.5 0.0297496760439
1.6 0.0149300364385
1.7 0.00658091107638
1.8 0.00256476628805
1.9 0.000987193995638
2.0 0.000754825072686



0.0 0.00227804359118
0.1 0.00268609417819
0.2 0.0052885513417
0.3 0.0109587827852
0.4 0.0209650287735
0.5 0.0363178287715
0.6 0.0568704996598
0.7 0.0805407503664
0.8 0.103221556256
0.9 0.119769495634
1.0 0.12585160703
1.1 0.119769495634
1.2 0.103221556256
1.3 0.0805407503664
1.4 0.0568704996598
1.5 0.0363178287715
1.6 0.0209650287735
1.7 0.0109587827852
1.8 0.0052885513417
1.9 0.00268609417819
2.0 0.00227804359118



0.0 0.0046054369343
0.1 0.00514608556823
0.2 0.00848910125455
0.3 0.0151741797597
0.4 0.0258598911479
0.5 0.0407971427693
0.6 0.059259644924
0.7 0.0792003088357
0.8 0.0974098644662
0.9 0.110277032719
1.0 0.114931322337
1.1 0.110277032719
1.2 0.0974098644662
1.3 0.0792003088357
1.4 0.059259644924
1.5 0.0407971427693
1.6 0.0258598911479
1.7 0.0151741797597
1.8 0.00848910125455
1.9 0.00514608556823
2.0 0.0046054369343



0.0 0.0074852688173
0.1 0.0081037868414
0.2 0.0118631141694
0.3 0.0190091303
0.4 0.029738658943
0.5 0.0438328493953
0.6 0.0603185722811
0.7 0.0773368940451
0.8 0.092354968747
0.9 0.102726966381
1.0 0.106436010267
1.1 0.102726966381
1.2 0.092354968747
1.3 0.0773368940451
1.4 0.0603185722811
1.5 0.0438328493953
1.6 0.029738658943
1.7 0.0190091303
1.8 0.0118631141694
1.9 0.0081037868414
2.0 0.0074852688173



0.0 0.0106574789529
0.1 0.011307952096
0.2 0.0152210956621
0.3 0.0224288504222
0.4 0.0328178292583
0.5 0.0458965022077
0.6 0.0606081701761
0.7 0.0753049844543
0.8 0.0879518647319
0.9 0.0965392403187
1.0 0.0995840297643
1.1 0.0965392403187
1.2 0.0879518647319
1.3 0.0753049844543
1.4 0.0606081701761
1.5 0.0458965022077
1.6 0.0328178292583
1.7 0.0224288504222
1.8 0.0152210956621
1.9 0.011307952096
2.0 0.0106574789529



0.0 0.0139189888257
0.1 0.0145687767794
0.2 0.018452625063
0.3 0.0254625051615
0.4 0.0352939702272
0.5 0.0473107206981
0.6 0.0604543496442
0.7 0.0732718532169
0.8 0.0840957992466
0.9 0.091351708902
1.0 0.093907786592
1.1 0.091351708902
1.2 0.0840957992466
1.3 0.0732718532169
1.4 0.0604543496442
1.5 0.0473107206981
1.6 0.0352939702272
1.7 0.0254625051615
1.8 0.018452625063
1.9 0.0145687767794
2.0 0.0139189888257



