0.1	0.00301993154822
0.3	0.00452989732233
0.5	0.00654318502114
0.7	0.00905979464465
0.9	0.013589691967
1.1	0.013589691967
1.3	0.0196295550634
1.5	0.0317092812563
1.7	0.0317092812563
1.9	0.0397624320515
2.1	0.0493255486209
2.3	0.0478155828468
2.5	0.0775115764043
2.7	0.0724783571572
2.9	0.0911012683713
3.1	0.0905979464465
3.3	0.108717535736
3.5	0.120797261929
3.7	0.13489027582
3.9	0.164586269378
4.1	0.147473323938
4.3	0.16055969398
4.5	0.168109522851
4.7	0.181195892893
4.9	0.191262331387
5.1	0.205858667204
5.3	0.191262331387
5.5	0.18723575599
5.7	0.185725790215
5.9	0.199315482182
6.1	0.199818804107
6.3	0.185222468291
6.5	0.184215824441
6.7	0.168109522851
6.9	0.1691161667
7.1	0.149989933562
7.3	0.133883631971
7.5	0.133883631971
7.7	0.11878397423
7.9	0.0996577410912
8.1	0.0850614052748
8.3	0.0709683913831
8.5	0.064425206362
8.7	0.0588886651903
8.9	0.0427823635998
9.1	0.0367425005033
9.3	0.0301993154822
9.5	0.0317092812563
9.7	0.0256694181599
9.9	0.0191262331387
10.1	0.0145963358164
10.3	0.0105697604188
10.5	0.00654318502114
10.7	0.0110730823435
